trip_id,start_time,end_time,headway_secs,exact_times
"14.TA.93-1Q-Y-j26-1.2.R","08:30:00","17:00:00","60","0"
"15.TA.93-1Q-Y-j26-1.2.R","09:00:00","11:45:00","60","0"
"16.TA.93-1Q-Y-j26-1.2.R","11:46:00","13:14:00","60","0"
"17.TA.93-1Q-Y-j26-1.2.R","13:15:00","16:45:00","60","0"
"18.TA.93-1Q-Y-j26-1.2.R","10:00:00","11:45:00","60","0"
"19.TA.93-1Q-Y-j26-1.2.R","09:00:00","17:00:00","60","0"
"20.TA.93-1Q-Y-j26-1.2.R","13:15:00","17:00:00","60","0"
"21.TA.93-1Q-Y-j26-1.2.R","11:46:00","13:14:00","60","0"
"22.TA.93-1Q-Y-j26-1.2.R","11:46:00","13:14:00","60","0"
"23.TA.93-1Q-Y-j26-1.2.R","13:15:00","16:45:00","60","0"
"24.TA.93-1Q-Y-j26-1.2.R","09:00:00","11:45:00","60","0"
"1.TA.93-291-2-j26-1.1.H","09:00:00","16:30:00","60","0"
"2.TA.93-291-2-j26-1.1.H","08:45:00","16:00:00","60","0"
"3.TA.93-291-2-j26-1.2.R","09:00:00","16:15:00","60","0"
"4.TA.93-291-2-j26-1.2.R","09:00:00","16:45:00","60","0"
"1.TA.93-228-2-j26-1.1.H","07:50:00","16:00:00","60","0"
"2.TA.93-228-2-j26-1.1.H","09:10:00","15:30:00","60","0"
"3.TA.93-228-2-j26-1.1.H","09:10:00","16:00:00","60","0"
"4.TA.93-228-2-j26-1.1.H","09:00:00","15:30:00","60","0"
"5.TA.93-228-2-j26-1.1.H","08:10:00","16:00:00","60","0"
"6.TA.93-228-2-j26-1.1.H","09:10:00","16:00:00","60","0"
"7.TA.93-228-2-j26-1.2.R","09:10:00","16:00:00","60","0"
"8.TA.93-228-2-j26-1.2.R","09:10:00","16:00:00","60","0"
"9.TA.93-228-2-j26-1.2.R","09:10:00","15:30:00","60","0"
"10.TA.93-228-2-j26-1.2.R","09:00:00","15:30:00","60","0"
"11.TA.93-228-2-j26-1.2.R","08:10:00","16:00:00","60","0"
"12.TA.93-228-2-j26-1.2.R","07:50:00","16:00:00","60","0"
"1.TA.93-K-Y-j26-1.1.H","08:30:00","12:00:00","60","0"
"2.TA.93-K-Y-j26-1.1.H","13:00:00","16:30:00","60","0"
"3.TA.93-K-Y-j26-1.1.H","13:00:00","16:30:00","60","0"
"4.TA.93-K-Y-j26-1.1.H","08:45:00","16:00:00","60","0"
"5.TA.93-K-Y-j26-1.1.H","08:45:00","16:15:00","60","0"
"6.TA.93-K-Y-j26-1.1.H","08:15:00","17:00:00","60","0"
"7.TA.93-K-Y-j26-1.1.H","08:15:00","17:00:00","60","0"
"8.TA.93-K-Y-j26-1.1.H","08:30:00","12:00:00","60","0"
"9.TA.93-K-Y-j26-1.2.R","13:00:00","16:30:00","60","0"
"10.TA.93-K-Y-j26-1.2.R","08:45:00","16:15:00","60","0"
"11.TA.93-K-Y-j26-1.2.R","08:30:00","12:00:00","60","0"
"12.TA.93-K-Y-j26-1.2.R","08:15:00","17:00:00","60","0"
"13.TA.93-K-Y-j26-1.2.R","08:30:00","12:00:00","60","0"
"14.TA.93-K-Y-j26-1.2.R","08:45:00","16:00:00","60","0"
"15.TA.93-K-Y-j26-1.2.R","08:15:00","17:00:00","60","0"
"16.TA.93-K-Y-j26-1.2.R","13:00:00","16:30:00","60","0"
"1.TA.93-228-1-j26-1.1.H","08:40:00","16:45:00","60","0"
"2.TA.93-228-1-j26-1.1.H","08:30:00","16:45:00","60","0"
"3.TA.93-228-1-j26-1.1.H","08:40:00","17:10:00","60","0"
"4.TA.93-228-1-j26-1.1.H","08:40:00","16:00:00","60","0"
"5.TA.93-228-1-j26-1.1.H","08:40:00","16:00:00","60","0"
"6.TA.93-228-1-j26-1.2.R","08:40:00","16:45:00","60","0"
"7.TA.93-228-1-j26-1.2.R","08:40:00","17:10:00","60","0"
"8.TA.93-228-1-j26-1.2.R","08:40:00","16:00:00","60","0"
"9.TA.93-228-1-j26-1.2.R","08:40:00","16:00:00","60","0"
"10.TA.93-228-1-j26-1.2.R","08:30:00","16:45:00","60","0"
"1.TA.93-295-8-j26-1.1.H","13:15:00","16:45:00","60","0"
"2.TA.93-295-8-j26-1.1.H","07:00:00","11:30:00","60","0"
"3.TA.93-295-8-j26-1.2.R","07:00:00","11:30:00","60","0"
"4.TA.93-295-8-j26-1.2.R","13:15:00","16:45:00","60","0"
"1.TA.93-248-1-j26-1.1.H","08:00:00","08:09:00","60","0"
"2.TA.93-248-1-j26-1.1.H","08:30:00","08:39:00","60","0"
"3.TA.93-248-1-j26-1.1.H","08:30:00","08:39:00","60","0"
"4.TA.93-248-1-j26-1.2.H","08:10:00","16:00:00","60","0"
"5.TA.93-248-1-j26-1.2.H","08:40:00","16:45:00","60","0"
"6.TA.93-248-1-j26-1.2.H","13:20:00","16:45:00","60","0"
"7.TA.93-248-1-j26-1.2.H","08:40:00","12:00:00","60","0"
"8.TA.93-248-1-j26-1.3.R","08:30:00","17:00:00","60","0"
"9.TA.93-248-1-j26-1.3.R","13:20:00","17:00:00","60","0"
"10.TA.93-248-1-j26-1.3.R","09:00:00","17:00:00","60","0"
"11.TA.93-248-1-j26-1.3.R","09:00:00","12:00:00","60","0"
"1.TA.93-1R-Y-j26-1.1.H","13:00:00","17:00:00","60","0"
"2.TA.93-1R-Y-j26-1.1.H","09:00:00","12:00:00","60","0"
"3.TA.93-1R-Y-j26-1.1.H","08:15:00","17:30:00","60","0"
"4.TA.93-1R-Y-j26-1.1.H","08:15:00","16:45:00","60","0"
"5.TA.93-1R-Y-j26-1.2.R","08:15:00","16:45:00","60","0"
"6.TA.93-1R-Y-j26-1.2.R","13:00:00","17:00:00","60","0"
"7.TA.93-1R-Y-j26-1.2.R","09:00:00","12:00:00","60","0"
"8.TA.93-1R-Y-j26-1.2.R","13:00:00","17:00:00","60","0"
"9.TA.93-1R-Y-j26-1.2.R","09:00:00","12:00:00","60","0"
"10.TA.93-1R-Y-j26-1.2.R","08:15:00","17:30:00","60","0"
"11.TA.93-1R-Y-j26-1.2.R","13:00:00","17:00:00","60","0"
"12.TA.93-1R-Y-j26-1.2.R","09:00:00","12:00:00","60","0"
"1.TA.93-1Y-Y-j26-1.1.H","08:45:00","16:45:00","60","0"
"2.TA.93-1Y-Y-j26-1.1.H","08:30:00","17:00:00","60","0"
"3.TA.93-1Y-Y-j26-1.1.H","08:30:00","17:00:00","60","0"
"4.TA.93-1Y-Y-j26-1.2.R","08:30:00","16:45:00","60","0"
"5.TA.93-1Y-Y-j26-1.2.R","08:45:00","16:15:00","60","0"
"6.TA.93-1Y-Y-j26-1.2.R","08:30:00","16:45:00","60","0"
"1.TA.93-2O-Y-j26-1.1.H","08:15:00","16:15:00","60","0"
"2.TA.93-2O-Y-j26-1.1.H","08:45:00","16:30:00","60","0"
"3.TA.93-2O-Y-j26-1.1.H","08:15:00","16:40:00","60","0"
"4.TA.93-2O-Y-j26-1.2.R","08:15:00","16:15:00","60","0"
"5.TA.93-2O-Y-j26-1.2.R","08:45:00","16:15:00","60","0"
"6.TA.93-2O-Y-j26-1.2.R","08:15:00","16:00:00","60","0"
"1.TA.93-202-9-j26-1.1.H","10:00:00","16:30:00","60","0"
"2.TA.93-202-9-j26-1.1.H","09:00:00","17:30:00","60","0"
"3.TA.93-202-9-j26-1.1.H","09:00:00","16:30:00","60","0"
"4.TA.93-202-9-j26-1.2.R","10:00:00","16:30:00","60","0"
"5.TA.93-202-9-j26-1.2.R","09:00:00","16:30:00","60","0"
"6.TA.93-202-9-j26-1.2.R","09:00:00","17:30:00","60","0"
"1.TA.93-225-4-j26-1.1.H","14:00:00","17:15:00","60","0"
"2.TA.93-225-4-j26-1.1.H","09:00:00","12:30:00","60","0"
"3.TA.93-225-4-j26-1.1.H","10:00:00","16:30:00","60","0"
"4.TA.93-225-4-j26-1.1.H","09:15:00","16:30:00","60","0"
"5.TA.93-225-4-j26-1.2.R","09:00:00","12:30:00","60","0"
"6.TA.93-225-4-j26-1.2.R","10:00:00","16:30:00","60","0"
"7.TA.93-225-4-j26-1.2.R","14:00:00","17:15:00","60","0"
"8.TA.93-225-4-j26-1.2.R","09:15:00","16:30:00","60","0"
"1.TA.93-230-1-j26-1.1.H","08:30:00","16:15:00","60","0"
"2.TA.93-230-1-j26-1.1.H","08:30:00","16:30:00","60","0"
"3.TA.93-230-1-j26-1.2.R","08:30:00","16:30:00","60","0"
"4.TA.93-230-1-j26-1.2.R","08:30:00","16:15:00","60","0"
"1.TA.93-238-0-j26-1.1.H","08:30:00","16:15:00","60","0"
"2.TA.93-238-0-j26-1.1.H","08:30:00","16:30:00","60","0"
"3.TA.93-238-0-j26-1.2.R","08:45:00","16:30:00","60","0"
"4.TA.93-238-0-j26-1.2.R","09:00:00","17:00:00","60","0"
"1.TA.93-9-Y-j26-1.1.H","08:30:00","16:30:00","60","0"
"2.TA.93-9-Y-j26-1.1.H","10:00:00","17:30:00","60","0"
"3.TA.93-9-Y-j26-1.2.R","08:30:00","16:30:00","60","0"
"4.TA.93-9-Y-j26-1.2.R","10:00:00","17:30:00","60","0"
"1.TA.93-298-2-j26-1.1.H","08:30:00","17:15:00","60","0"
"2.TA.93-298-2-j26-1.2.R","08:45:00","17:30:00","60","0"
"1.TA.93-290-8-j26-1.1.H","09:07:00","16:37:00","60","0"
"2.TA.93-290-8-j26-1.2.R","09:00:00","16:30:00","60","0"
"1.TA.93-2B-Y-j26-1.1.H","08:45:00","16:30:00","60","0"
"2.TA.93-2B-Y-j26-1.1.H","08:00:00","17:00:00","60","0"
"3.TA.93-2B-Y-j26-1.1.H","08:45:00","16:15:00","60","0"
"4.TA.93-2B-Y-j26-1.2.R","08:45:00","16:15:00","60","0"
"5.TA.93-2B-Y-j26-1.2.R","08:00:00","17:00:00","60","0"
"6.TA.93-2B-Y-j26-1.2.R","08:45:00","16:30:00","60","0"
"1.TA.93-2E-Y-j26-1.1.H","08:45:00","17:00:00","60","0"
"2.TA.93-2E-Y-j26-1.1.H","08:45:00","16:30:00","60","0"
"3.TA.93-2E-Y-j26-1.1.H","08:45:00","16:15:00","60","0"
"4.TA.93-2E-Y-j26-1.2.R","08:45:00","17:00:00","60","0"
"5.TA.93-2E-Y-j26-1.2.R","08:45:00","16:15:00","60","0"
"6.TA.93-2E-Y-j26-1.2.R","08:45:00","16:30:00","60","0"
"3.TA.93-279-0-j26-1.2.H","17:36:00","17:50:00","60","0"
"6.TA.93-279-0-j26-1.4.H","07:30:00","17:50:00","60","0"
"7.TA.93-279-0-j26-1.4.H","07:30:00","11:45:00","60","0"
"8.TA.93-279-0-j26-1.4.H","13:00:00","17:35:00","60","0"
"11.TA.93-279-0-j26-1.6.R","17:36:00","17:50:00","60","0"
"12.TA.93-279-0-j26-1.6.R","17:41:00","17:50:00","60","0"
"15.TA.93-279-0-j26-1.8.R","13:00:00","17:40:00","60","0"
"16.TA.93-279-0-j26-1.8.R","07:30:00","17:35:00","60","0"
"17.TA.93-279-0-j26-1.8.R","07:30:00","11:45:00","60","0"
"1.TA.93-253-8-j26-1.1.H","09:00:00","16:00:00","60","0"
"2.TA.93-253-8-j26-1.1.H","09:30:00","16:30:00","60","0"
"3.TA.93-253-8-j26-1.2.R","09:30:00","16:30:00","60","0"
"4.TA.93-253-8-j26-1.2.R","09:00:00","16:00:00","60","0"
"1.TA.93-231-5-j26-1.1.H","14:00:00","16:00:00","60","0"
"2.TA.93-231-5-j26-1.1.H","13:30:00","16:30:00","60","0"
"3.TA.93-231-5-j26-1.1.H","09:00:00","12:15:00","60","0"
"4.TA.93-231-5-j26-1.1.H","10:00:00","12:00:00","60","0"
"5.TA.93-231-5-j26-1.1.H","09:00:00","16:00:00","60","0"
"6.TA.93-231-5-j26-1.1.H","14:00:00","16:00:00","60","0"
"7.TA.93-231-5-j26-1.1.H","10:00:00","12:00:00","60","0"
"8.TA.93-231-5-j26-1.2.R","14:00:00","16:00:00","60","0"
"9.TA.93-231-5-j26-1.2.R","14:00:00","16:00:00","60","0"
"10.TA.93-231-5-j26-1.2.R","10:00:00","12:00:00","60","0"
"11.TA.93-231-5-j26-1.2.R","09:00:00","16:00:00","60","0"
"12.TA.93-231-5-j26-1.2.R","13:30:00","16:30:00","60","0"
"13.TA.93-231-5-j26-1.2.R","09:00:00","12:15:00","60","0"
"14.TA.93-231-5-j26-1.2.R","10:00:00","12:00:00","60","0"
"1.TA.93-31-Y-j26-1.1.H","08:30:00","17:00:00","60","0"
"2.TA.93-31-Y-j26-1.1.H","17:01:00","17:30:00","60","0"
"3.TA.93-31-Y-j26-1.1.H","07:45:00","17:00:00","60","0"
"4.TA.93-31-Y-j26-1.2.R","07:45:00","16:00:00","60","0"
"5.TA.93-31-Y-j26-1.2.R","08:30:00","17:00:00","60","0"
"6.TA.93-31-Y-j26-1.2.R","16:01:00","16:30:00","60","0"
"1.TA.93-206-2-j26-1.1.H","08:30:00","16:30:00","60","0"
"2.TA.93-206-2-j26-1.1.H","09:00:00","16:30:00","60","0"
"3.TA.93-206-2-j26-1.2.R","09:00:00","16:30:00","60","0"
"4.TA.93-206-2-j26-1.2.R","08:30:00","16:30:00","60","0"
"1.TA.93-46-Y-j26-1.1.H","08:30:00","16:30:00","60","0"
"2.TA.93-46-Y-j26-1.1.H","09:00:00","16:30:00","60","0"
"3.TA.93-46-Y-j26-1.2.R","08:30:00","16:00:00","60","0"
"4.TA.93-46-Y-j26-1.2.R","09:00:00","16:00:00","60","0"
"1.TA.93-230-A-j26-1.1.H","08:45:00","15:30:00","900","0"
"2.TA.93-230-A-j26-1.1.H","07:45:00","15:30:00","900","0"
"3.TA.93-230-A-j26-1.1.H","08:15:00","15:30:00","900","0"
"4.TA.93-230-A-j26-1.1.H","07:15:00","15:30:00","900","0"
"5.TA.93-230-A-j26-1.1.H","08:45:00","16:00:00","900","0"
"6.TA.93-230-A-j26-1.1.H","08:45:00","15:45:00","900","0"
"7.TA.93-230-A-j26-1.2.R","08:15:00","15:45:00","900","0"
"8.TA.93-230-A-j26-1.2.R","08:45:00","15:45:00","900","0"
"9.TA.93-230-A-j26-1.2.R","08:45:00","16:15:00","900","0"
"10.TA.93-230-A-j26-1.2.R","07:15:00","15:45:00","900","0"
"11.TA.93-230-A-j26-1.2.R","07:45:00","15:45:00","900","0"
"12.TA.93-230-A-j26-1.2.R","08:45:00","16:00:00","900","0"
"1.TA.93-276-5-j26-1.1.H","08:30:00","17:00:00","60","0"
"2.TA.93-276-5-j26-1.1.H","08:15:00","16:30:00","60","0"
"3.TA.93-276-5-j26-1.2.R","08:30:00","17:00:00","60","0"
"4.TA.93-276-5-j26-1.2.R","08:15:00","16:30:00","60","0"
"1.TA.93-242-5-j26-1.1.H","09:00:00","16:50:00","60","0"
"2.TA.93-242-5-j26-1.1.H","08:30:00","16:30:00","60","0"
"3.TA.93-242-5-j26-1.2.R","09:00:00","16:50:00","60","0"
"4.TA.93-242-5-j26-1.2.R","08:30:00","16:30:00","60","0"
"1.TA.93-3O-Y-j26-1.1.H","08:00:00","12:30:00","60","0"
"2.TA.93-3O-Y-j26-1.1.H","13:15:00","17:00:00","60","0"
"3.TA.93-3O-Y-j26-1.1.H","09:30:00","16:30:00","60","0"
"4.TA.93-3O-Y-j26-1.2.R","09:30:00","16:30:00","60","0"
"5.TA.93-3O-Y-j26-1.2.R","13:15:00","17:00:00","60","0"
"6.TA.93-3O-Y-j26-1.2.R","08:00:00","12:30:00","60","0"
"1.TA.93-2U-Y-j26-1.1.H","08:30:00","16:15:00","60","0"
"2.TA.93-2U-Y-j26-1.1.H","08:45:00","12:35:00","60","0"
"3.TA.93-2U-Y-j26-1.1.H","13:35:00","16:00:00","60","0"
"4.TA.93-2U-Y-j26-1.2.R","08:30:00","16:15:00","60","0"
"5.TA.93-2U-Y-j26-1.2.R","08:45:00","12:35:00","60","0"
"6.TA.93-2U-Y-j26-1.2.R","13:35:00","16:00:00","60","0"
"1.TA.93-3Z-Y-j26-1.1.H","09:15:00","16:30:00","60","0"
"2.TA.93-3Z-Y-j26-1.2.R","09:15:00","16:15:00","60","0"
"1.TA.93-259-6-j26-1.1.H","09:00:00","16:30:00","60","0"
"2.TA.93-259-6-j26-1.1.H","08:30:00","16:10:00","60","0"
"3.TA.93-259-6-j26-1.2.R","09:08:00","16:38:00","60","0"
"4.TA.93-259-6-j26-1.2.R","08:38:00","16:18:00","60","0"
"1.TA.93-6B-Y-j26-1.1.H","12:55:00","17:55:00","1200","0"
"2.TA.93-6B-Y-j26-1.1.H","07:15:00","11:55:00","1200","0"
"3.TA.93-6B-Y-j26-1.1.H","08:15:00","11:55:00","1200","0"
"4.TA.93-6B-Y-j26-1.1.H","06:15:00","18:55:00","1200","0"
"5.TA.93-6B-Y-j26-1.1.H","07:15:00","17:55:00","1200","0"
"6.TA.93-6B-Y-j26-1.1.H","08:15:00","09:55:00","1200","0"
"7.TA.93-6B-Y-j26-1.1.H","12:55:00","16:55:00","1200","0"
"8.TA.93-6B-Y-j26-1.2.R","07:15:00","11:55:00","1200","0"
"9.TA.93-6B-Y-j26-1.2.R","06:15:00","18:55:00","1200","0"
"10.TA.93-6B-Y-j26-1.2.R","12:55:00","17:55:00","1200","0"
"11.TA.93-6B-Y-j26-1.2.R","08:15:00","11:55:00","1200","0"
"12.TA.93-6B-Y-j26-1.2.R","07:15:00","17:55:00","1200","0"
"13.TA.93-6B-Y-j26-1.2.R","08:15:00","09:55:00","1200","0"
"14.TA.93-6B-Y-j26-1.2.R","12:55:00","16:55:00","1200","0"
"1.TA.93-284-8-j26-1.1.H","08:00:00","17:00:00","900","0"
"2.TA.93-284-8-j26-1.2.R","08:00:00","17:00:00","900","0"
"1.TA.93-60-Y-j26-1.1.H","09:00:00","17:00:00","1200","0"
"2.TA.93-60-Y-j26-1.1.H","08:20:00","17:20:00","1200","0"
"3.TA.93-60-Y-j26-1.1.H","08:00:00","17:40:00","1200","0"
"4.TA.93-60-Y-j26-1.2.R","08:20:00","17:20:00","1200","0"
"5.TA.93-60-Y-j26-1.2.R","09:00:00","17:00:00","1200","0"
"6.TA.93-60-Y-j26-1.2.R","08:00:00","17:40:00","1200","0"
"3.TA.93-232-5-j26-1.1.H","06:50:00","19:50:00","1800","0"
"7.TA.93-232-5-j26-1.1.H","06:50:00","17:50:00","1800","0"
"13.TA.93-232-5-j26-1.2.R","18:20:00","20:20:00","3600","0"
"16.TA.93-232-5-j26-1.2.R","07:50:00","19:50:00","1800","0"
"17.TA.93-232-5-j26-1.2.R","20:10:00","22:10:00","3600","0"
"24.TA.93-232-5-j26-1.2.R","07:50:00","17:20:00","1800","0"
"1.TA.93-7-Y-j26-1.1.H","09:15:00","16:30:00","900","0"
"3.TA.93-7-Y-j26-1.1.H","09:10:00","16:40:00","1800","0"
"4.TA.93-7-Y-j26-1.2.R","08:15:00","16:00:00","900","0"
"5.TA.93-7-Y-j26-1.2.R","08:15:00","16:15:00","1800","0"
"1.TA.93-8P-Y-j26-1.1.H","13:05:00","19:05:00","1800","0"
"2.TA.93-8P-Y-j26-1.1.H","06:35:00","12:05:00","1800","0"
"3.TA.93-8P-Y-j26-1.2.R","06:35:00","12:05:00","1800","0"
"4.TA.93-8P-Y-j26-1.2.R","13:05:00","19:05:00","1800","0"
"1.TA.93-240-5-j26-1.1.H","17:30:00","18:30:00","1800","0"
"2.TA.93-240-5-j26-1.1.H","08:00:00","17:00:00","1800","0"
"6.TA.93-240-5-j26-1.2.R","20:55:00","22:55:00","1800","0"
"8.TA.93-240-5-j26-1.2.R","08:15:00","17:45:00","1800","0"
"1.TA.93-294-0-j26-1.1.H","07:10:00","22:10:00","1800","0"
"6.TA.93-294-0-j26-1.2.R","07:10:00","22:10:00","1800","0"
"4.TA.93-Y-Y-j26-1.1.H","13:10:00","19:10:00","1800","0"
"8.TA.93-Y-Y-j26-1.1.H","06:10:00","12:10:00","1800","0"
"17.TA.93-Y-Y-j26-1.2.R","13:10:00","19:10:00","1800","0"
"21.TA.93-Y-Y-j26-1.2.R","06:10:00","12:10:00","1800","0"
"1.TA.93-266-0-j26-1.1.H","08:40:00","17:10:00","1800","0"
"2.TA.93-266-0-j26-1.1.H","08:40:00","17:40:00","1800","0"
"3.TA.93-266-0-j26-1.2.R","08:40:00","17:40:00","1800","0"
"4.TA.93-266-0-j26-1.2.R","08:40:00","17:10:00","1800","0"
"1.TA.93-290-0-j26-1.1.H","13:30:00","17:00:00","60","0"
"2.TA.93-290-0-j26-1.1.H","09:00:00","16:30:00","60","0"
"3.TA.93-290-0-j26-1.1.H","09:30:00","12:00:00","60","0"
"4.TA.93-290-0-j26-1.2.R","09:30:00","12:00:00","60","0"
"5.TA.93-290-0-j26-1.2.R","09:00:00","16:30:00","60","0"
"6.TA.93-290-0-j26-1.2.R","13:30:00","17:00:00","60","0"
"1.TA.93-L-Y-j26-1.1.H","09:00:00","24:00:00","1200","0"
"2.TA.93-L-Y-j26-1.1.H","08:00:00","23:00:00","1200","0"
"3.TA.93-L-Y-j26-1.1.H","07:00:00","22:00:00","1200","0"
"4.TA.93-L-Y-j26-1.1.H","09:00:00","24:00:00","1200","0"
"5.TA.93-L-Y-j26-1.1.H","08:00:00","23:00:00","1200","0"
"6.TA.93-L-Y-j26-1.2.R","09:00:00","24:00:00","1200","0"
"7.TA.93-L-Y-j26-1.2.R","08:00:00","23:00:00","1200","0"
"8.TA.93-L-Y-j26-1.2.R","08:00:00","23:00:00","1200","0"
"9.TA.93-L-Y-j26-1.2.R","07:00:00","22:00:00","1200","0"
"10.TA.93-L-Y-j26-1.2.R","09:00:00","24:00:00","1200","0"
"1.TA.94-373-5-j26-1.1.H","06:00:00","20:30:00","1800","0"
"2.TA.94-373-5-j26-1.1.H","08:40:00","15:10:00","1800","0"
"3.TA.94-373-5-j26-1.1.H","14:50:00","18:20:00","1800","0"
"4.TA.94-373-5-j26-1.1.H","19:45:00","21:45:00","1800","0"
"5.TA.94-373-5-j26-1.1.H","08:00:00","20:30:00","1800","0"
"6.TA.94-373-5-j26-1.1.H","06:00:00","20:30:00","1800","0"
"7.TA.94-373-5-j26-1.1.H","06:15:00","21:45:00","1800","0"
"8.TA.94-373-5-j26-1.1.H","06:00:00","21:00:00","1800","0"
"9.TA.94-373-5-j26-1.1.H","06:15:00","09:15:00","1800","0"
"10.TA.94-373-5-j26-1.1.H","11:50:00","19:20:00","1800","0"
"11.TA.94-373-5-j26-1.1.H","06:00:00","19:30:00","1800","0"
"12.TA.94-373-5-j26-1.1.H","06:00:00","21:00:00","1800","0"
"13.TA.94-373-5-j26-1.1.H","07:15:00","11:15:00","1800","0"
"14.TA.94-373-5-j26-1.1.H","08:00:00","19:30:00","1800","0"
"15.TA.94-373-5-j26-1.1.H","06:15:00","11:15:00","1800","0"
"16.TA.94-373-5-j26-1.1.H","14:40:00","18:10:00","1800","0"
"17.TA.94-373-5-j26-1.1.H","06:10:00","06:30:00","600","0"
"18.TA.94-373-5-j26-1.1.H","08:50:00","15:20:00","1800","0"
"19.TA.94-373-5-j26-1.1.H","06:40:00","19:10:00","1800","0"
"20.TA.94-373-5-j26-1.1.H","11:20:00","18:20:00","1800","0"
"21.TA.94-373-5-j26-1.1.H","06:00:00","20:30:00","1800","0"
"22.TA.94-373-5-j26-1.1.H","06:15:00","14:15:00","1800","0"
"23.TA.94-373-5-j26-1.1.H","07:00:00","21:00:00","1800","0"
"24.TA.94-373-5-j26-1.1.H","19:45:00","21:45:00","1800","0"
"25.TA.94-373-5-j26-1.1.H","14:50:00","18:20:00","1800","0"
"26.TA.94-373-5-j26-1.1.H","11:40:00","19:10:00","1800","0"
"27.TA.94-373-5-j26-1.1.H","19:10:00","19:20:00","600","0"
"28.TA.94-373-5-j26-1.1.H","06:52:00","08:22:00","1800","0"
"29.TA.94-373-5-j26-1.1.H","06:45:00","08:15:00","1800","0"
"30.TA.94-373-5-j26-1.1.H","18:45:00","21:45:00","1800","0"
"31.TA.94-373-5-j26-1.1.H","08:00:00","20:30:00","1800","0"
"32.TA.94-373-5-j26-1.1.H","06:37:00","08:07:00","1800","0"
"33.TA.94-373-5-j26-1.1.H","19:45:00","21:45:00","1800","0"
"34.TA.94-373-5-j26-1.1.H","06:15:00","19:45:00","1800","0"
"36.TA.94-373-5-j26-1.1.H","06:00:00","20:30:00","1800","0"
"37.TA.94-373-5-j26-1.1.H","08:15:00","19:45:00","1800","0"
"38.TA.94-373-5-j26-1.1.H","11:40:00","19:10:00","1800","0"
"39.TA.94-373-5-j26-1.1.H","08:15:00","21:45:00","1800","0"
"40.TA.94-373-5-j26-1.1.H","15:52:00","18:52:00","1800","0"
"41.TA.94-373-5-j26-1.1.H","06:15:00","11:15:00","1800","0"
"42.TA.94-373-5-j26-1.1.H","08:15:00","21:45:00","1800","0"
"43.TA.94-373-5-j26-1.1.H","18:45:00","19:45:00","1800","0"
"44.TA.94-373-5-j26-1.1.H","19:45:00","21:45:00","1800","0"
"45.TA.94-373-5-j26-1.1.H","19:45:00","21:45:00","1800","0"
"46.TA.94-373-5-j26-1.1.H","14:40:00","18:10:00","1800","0"
"47.TA.94-373-5-j26-1.1.H","11:20:00","18:20:00","1800","0"
"48.TA.94-373-5-j26-1.1.H","06:50:00","19:20:00","1800","0"
"49.TA.94-373-5-j26-1.1.H","15:37:00","18:37:00","1800","0"
"50.TA.94-373-5-j26-1.1.H","11:40:00","19:10:00","1800","0"
"51.TA.94-373-5-j26-1.1.H","06:00:00","19:30:00","1800","0"
"52.TA.94-373-5-j26-1.1.H","11:40:00","18:40:00","1800","0"
"53.TA.94-373-5-j26-1.1.H","19:15:00","21:45:00","1800","0"
"54.TA.94-373-5-j26-1.1.H","06:15:00","14:15:00","1800","0"
"55.TA.94-373-5-j26-1.1.H","15:45:00","18:45:00","1800","0"
"56.TA.94-373-5-j26-1.1.H","06:00:00","21:00:00","1800","0"
"57.TA.94-373-5-j26-1.1.H","09:50:00","18:50:00","1800","0"
"58.TA.94-373-5-j26-1.2.R","06:15:00","19:45:00","1800","0"
"59.TA.94-373-5-j26-1.2.R","06:30:00","14:30:00","1800","0"
"60.TA.94-373-5-j26-1.2.R","06:15:00","20:45:00","1800","0"
"61.TA.94-373-5-j26-1.2.R","20:00:00","22:00:00","1800","0"
"62.TA.94-373-5-j26-1.2.R","10:05:00","19:05:00","1800","0"
"63.TA.94-373-5-j26-1.2.R","19:30:00","22:00:00","1800","0"
"64.TA.94-373-5-j26-1.2.R","06:30:00","09:30:00","1800","0"
"66.TA.94-373-5-j26-1.2.R","09:05:00","15:05:00","1800","0"
"67.TA.94-373-5-j26-1.2.R","20:00:00","22:00:00","1800","0"
"68.TA.94-373-5-j26-1.2.R","06:52:00","08:22:00","1800","0"
"69.TA.94-373-5-j26-1.2.R","08:30:00","22:00:00","1800","0"
"70.TA.94-373-5-j26-1.2.R","11:55:00","19:25:00","1800","0"
"71.TA.94-373-5-j26-1.2.R","08:30:00","20:00:00","1800","0"
"72.TA.94-373-5-j26-1.2.R","11:55:00","18:55:00","1800","0"
"73.TA.94-373-5-j26-1.2.R","11:35:00","18:35:00","1800","0"
"74.TA.94-373-5-j26-1.2.R","06:30:00","20:00:00","1800","0"
"75.TA.94-373-5-j26-1.2.R","06:15:00","21:15:00","1800","0"
"76.TA.94-373-5-j26-1.2.R","06:15:00","19:45:00","1800","0"
"77.TA.94-373-5-j26-1.2.R","15:52:00","18:52:00","1800","0"
"78.TA.94-373-5-j26-1.2.R","06:15:00","21:15:00","1800","0"
"80.TA.94-373-5-j26-1.2.R","06:15:00","21:15:00","1800","0"
"81.TA.94-373-5-j26-1.2.R","08:55:00","15:25:00","1800","0"
"82.TA.94-373-5-j26-1.2.R","06:30:00","11:00:00","1800","0"
